title,rating,stars
红粉世家,2.7分,"孙俪,佟大为,杨幂,周显欣,牛萌萌,潘虹,郭晓东,郑毓芝,丁军,王伟光,朱晓渔,陈婷"
三生三世十里桃花,4.3分,"杨幂,赵又廷,张智尧,迪丽热巴"
下一站，幸福,3.0分,"吴建豪,安以轩,许玮甯"
双生花,3.9分,"方力申,尤勇,钱勇夫,高天,米可,鲍天琦,刘南,王冠淇"
聊斋三,4.0分,"邱泽,贡米,林文龙,萧蔷,陈司翰,薛凯琪,张茜,康华,孙协志,李威,贾青,杜俊泽,吴廷烨,赖薇如,杜玉明,王笛,王岗,毛林林,王翔弘,金珈,李庆祥,邵传勇"
寒山潜龙,4.0分,"马国明,李施嬅,敖嘉年"
刺青海娘,3.0分,"蒋梦婕,许绍洋,黄宥明,王子文"
夜深人不静,4.0分,"赵本山,范伟,高秀敏"
西游记86版,4.0分,"六小龄童,迟重瑞,马德华"
西游记后传,3.8分,"曹荣,闾汉彪,黄海冰,吴健"
渴望（1990）,3.0分,"张凯丽,李雪健,孙松,黄梅莹,郑乾龙"
我的团长我的团,5.0分,"段奕宏,张译,张国强,邢佳栋"
闪电侠第七季,2.0分,"格兰特·古斯汀,坎迪斯·帕顿,丹妮尔·帕娜贝克,卡洛斯·瓦尔德斯,哈特利·索耶尔,丹尼尔·尼科莱特,伊芙雷特·多,汤姆·卡瓦纳夫,杰西·马丁,帕特里克·萨邦圭,娜塔莉·德莱福斯,凯拉.康普顿,特洛伊·詹姆斯,埃里克·内宁格,娜塔利·夏普,菲尔·拉马,伊丽莎白·韦恩斯坦,Victoria Park,Rebecca Eady"
封神榜,3.0分,"傅艺伟,达奇,蓝天野,何威,雷长喜,张晓林,汤镇宗,魏启明,卢玲,计镇华,施正泉,乔奇,王正伟,朱伟忠,李建华,余华东,王若荔,徐娅,夏莎莎,符冲"
三国演义1994,3.2分,"唐国强,孙彦军,鲍国安,李靖飞"
这丫环我用不起,2.0分,"郑湫泓,王润泽,邵星颖,林枫松,熊悦希,任胤松,蒋胜男,邓灵枢,胡浩帆,王童"
狙击手,1.0分,"佟大为,刘孜,于滨,邵峰,李依晓,毛孩,矢野浩二"
若是如此,1.0分,"艾伦,张小斐,衣云鹤"
清落,1.0分,"刘学义,王梓薇,代斯,罗奕,扈帷,李星辰,张达源,张杍涵,傅姝阳,徐鹤尼,李明轩,付晓东,刘骐,李沐子"
英雄少年,4.0分,"谢祖武,蓝心湄,李亚明,潘仪君,萧大陆,杨宝玮,李立群,顾宝明"
龙门镖局,5.0分,"郭京飞,袁咏仪,李倩,张瑞涵"
精卫填海,1.0分,"舒畅,李解,许还幻,颜丹晨"
胭脂水粉,1.0分,"陈豪,黎姿,蒙嘉慧"
情迷彼得堡,2.0分,"Elena Korikova,Daniil Strakhov,Pyotr Krasilov,Ekaterina Klimova,Olga Ostroumova,Aleksandr Filippenko,Anton Makarskiy,Anna Tabanina,Lyudmila Kurepova,Svetlana Toma,尼娜·乌萨托娃,Dmitriy Shevchenko,Anna Gorsh"
夜凛神探第一季,2.0分,"陈子由,杨馥羽,李熹子,朱容君,杨棋珺,宗峰岩,王胜凯"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
戏说乾隆,2.0分,"郑少秋,赵雅芝,江淑娜,周庭坤,张庭"
怀玉公主,5.0分,"郑家榆,孙耀威,王皓,张凤书,于佳卉,施羽,杨宝玮,陈莎莉,林健寰,周召栋,黄维德,李欣,许文馨,刘克勉,高有伦,马惠珍,李艺民,李志坚,刘婉慈,陈志朋,阿雅"
太祖秘史,5.0分,马景涛 / 邬倩倩 / 石筱群 / 金巧巧 / 陈德容
皇太子秘史,1.0分,"马景涛,刘德凯,戴娇倩,胡静,邬倩倩,宁静,黄海,白庆琳,吕中,高明,舒畅,赵鸿飞,郑天庸,徐敏,宗峰岩,石筱群,邓立民"
永不消逝的电波,1.0分,"赵立新,焦俊艳,吕行,邹涵虹,阎娜,李梦男,刘磊"
黑色警报第二季,4.0分,"马西娅·盖伊·哈登,波瑞斯·科乔,威廉·艾伦·扬,本·霍灵斯沃斯,吉莲·默瑞,路易斯·古兹曼,罗伯·劳,诺亚·格雷·卡比,艾米莉·泰拉,斯蒂文·卡普,罗伯特·罗农斯,朱莉·安·埃默里,梅兰妮·钱德拉,Harry Ford,Nafessa Williams"
金氏便利店第三季,4.0分,"Paul Sun-Hyung Lee,Jean Yoon,Andrea Bang,刘思慕,Andrew Phung,Nicole Power,Ben Beauchemin,Sugith Varughese,德里克·麦克加特,爱洛拉·帕特奈克,萨布丽娜·格德维奇,凯拉·洛雷特"
摩西密码,4.0分,"宗峰岩,庞国昌,玛莉娅,归亚蕾,修宗迪,杨奇鸣,严晓频,彭博"
唐明皇,2.8分,"刘威,林芳兵,李如平,黄小雷,严敏裘,周洁,李建群,郑榕,李迎秋,陈颖,李静莉,颜彼得"
上线下线,1.0分,斯琴高娃
秘果,6.0分,陈飞宇/欧阳娜娜
青春不解风情,4.0分,"姜武,袁泉,邵峰,姚芊羽,章艳敏,韩雯雯,王丽媛,王奕权,杨昆,牛宝军,刘洋,纪永清,王刚,朵洋,肖兵,王元禄,李科,李梦男,邦杰,弘彪"
说书人,4.0分,"小沈阳,吴健,赵本山,李立群"
乌龙山剿匪记1986,5.0分,"周琦,陈玛雅,刘烈红,陈家徒,安亚平,马军勤,姚未平,申军谊,侯华,岳跃利,欧阳懿,王炎冰,石小满,金梦,马洪恩,袁根娣,周冠群,肖光辉,何烈美,严德标,肖宁,刘景林,贾志杰,覃慧,王俊忠,吴绩生,白代全,李国印,袁伟"
异镇,4.0分,"王千源,王力可,王挺,周放,张洪睿,秦俊杰,蒙亭宜,李立群,牛犇"
零炮楼,1.0分,"邢佳栋,于震,铁伟光,罗秀春,李梅可,郭金杰,孙征宇"
巾帼枭雄之义海豪情,2.0分,"邓萃雯,黎耀祥,岳华,黄浩然,陈法拉,敖嘉年,胡定欣,谢雪心,惠英红,金刚,黄智贤,张松枝,鲁振顺,姚莹莹,江美仪,麦长青,马海伦"
白板,4.0分,"张子健,苏可,王志文,王倩如,赵倩"
敌营十八年1981,1.0分,"张连文,张甲田,刘玉,夏汉碧,沈红,梅承藻,马加奇,李小力,徐恩祥,陈阿喜,曲华"
古城童话,1.0分,"苏可,张定涵,解月"
错在重逢,2.0分,"王之夏,杨童舒"
庄妃轶事,5.0分,"柏寒,贾真珍,贾真珍"
精武陈真,1.0分,"陈小春,董洁,尹子维,楚轶男,唐一菲,刘子豪,徐少强,梁家仁,刘永,孙岩"
大汉口,1.0分,"王姬,杜淳,苏可"
千秋家国梦,2.0分,"赵文瑄,黄磊,关礼杰,潘虹,吴大维,金巧巧,郑佩佩,李子雄,刘洵,何美钿,瞿颖,张延,李婉华,刘家辉,胡兵,孔琳,王全山,旻飞,徐千惠,侯月,陈晓云,王璐瑶,雷镇语,谭姗姗,张京生,涂凌,李易祥,李颖,李侠,郝嘉陵,严清,罗启"
沙海老兵,1.0分,"邵兵,李依晓,邵峰,霍青"
神医侠侣,2.0分,"贾静雯,赵文卓,高圆圆,刘雪华,董晓燕,张铁林,岳跃利,吕行,钟久夫,孙岩,刘恒宇,叮当,王岗,姬麒麟,杨蕊,张明健,张彤"
大宋传奇之赵匡胤,2.0分,"陈建斌,殷桃,邵峰,王绘春"
海风吹过的乡村,5.0分,"刘敏涛,李梦男,孙岩"
欢喜姻缘,5.0分,"张国立,陈亚兰,李馨蓓,郭宇笛,孙岩,邵敏,杨旻娜,韩新民"
北京夏天,1.0分,"曹颖,罗葳,黄海冰,王彤,陈羽凡,高虎,高蓓蓓"
秋海棠2006,4.0分,"辛柏青,黄奕,杨蕊,王学圻,田雨,王彤,毕彦君,陈星旭"
新兵请入列,1.0分,内详
李后主与赵匡胤,4.0分,"吴奇隆,刘涛,黄文豪"
遥远的婚约,1.0分,"刘威葳,邵峰,刘欣,赵雅莉,姬晨牧,肖光奕,贾伟,杨娟,董连海,李若嘉"
心理师,1.0分,"乔振宇,唐艺昕,戚迹,屈悦,张任杰,王国栋,闻典,张煜枫"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
萍踪侠影,2.0分,"范冰冰,黄海冰,孙浩,韩雪,孙菲菲,张嘉译,达式常,申军谊,毛宁,寇占文,孙晨曦,曹培昌,孔琳,许还幻,卓凡,姬他,何琳,徐锦江,马精武,谢宁,王岗,于荣光,释小龙,王德顺,康凯,黄晓明,张国立,沙景昌,吕行,赵小锐,陈凯,李强,王文升,王劲松,郭刚,梁超,张惠中,德力格尔,洋光,张梓烈,郭伟,赵熠伟,耿歌,梁雅琦,陈福生,刘建,张熙,管寿义,王培祎,马佳,杨丽晓"
刘老根4,4.0分,"赵本山,范伟,闫学晶,李静,宋小宝,王小宝,林更新,孙小飞,杨树林,程野,张小飞,贺美玲,赵珈萱,朱星澎,李戈,王娟,唐娜,陈昆仑,张洪溪,雷婷"
奇妙的命运呀,3.0分,"曹峻祥,张悦楠"
我是幸运儿,4.0分,"林雨申,吕一,李肖宁,周璞"
一起同过窗第二季,2.0分,"武雨泽,徐晓璐,庞瀚辰,李若嘉"
乡村爱情13,3.0分,"赵本山,倪大红,唐鉴军,刘小光,田娃,毕畅,贺树峰,于月仙,蒋依杉,吴云飞,曹桐睿,马心怡,赵海燕,孙立荣,赵明远,刘流,高赫迪,张小伟,董三毛,金鸿鸣,付滃,蔡维利,魏欣宇,筱素清,王小宝,张小飞,关婷娜,王小华,葛珊珊,王悦,陈爽,王小虎,王君平,闫光明,金玫玫,燕飞,张可,曹兴,霍云龙"
一起深呼吸,4.0分,"戚薇,杨祐宁,朱珠,高圣远,张峻宁,何政军,涂凌,王策,翟小兴,王炳翔,谢欣桐"
光荣大地,4.0分,"巍子,姚笛,杜源,赵龙豪"
大饭店传奇,4.0分,"文松,贾冰,顾宝明,成红,王祉萱,马牧萱,田川"
恨君不似江楼月,4.0分,"茅子俊,易柏辰,郭姝彤,陈雨成,权沛伦,许诺,张延,雷牧"
荣归,3.5分,"郑少秋,焦晃,常晓阳,徐筠,归亚蕾,曾宝仪,林雨申,徐菁遥,田蕊妮,章杰,李文玲,姜彤"
一起同过窗第一季,4.0分,"李若嘉,应岱臻,庞瀚辰,桑砚"
乡村爱情II,2.0分,"赵本山,贺树峰,王亚彬,于月仙,小沈阳,王小宝,王小利,唐鉴军,蒋依杉,吴云飞,王君平,蔡维利,刘小光"
爱的奥特莱斯,2.0分,"宋伟恩,傅孟柏,项婕如,黄礼丰,葛盈瑄,夏浦洋,姜典,姜予"
青云志2,5.0分,"李易峰,赵丽颖,杨紫,成毅,秦俊杰,茅子俊,陈创,焦俊艳,唐艺昕,白雪,傅浤鸣,舒畅,熊乃瑾,刘学义,何中华,黄海冰,程诚,赵立新,李晨浩,梁婧娴,卢星宇,谢宁,杨明娜,姜鸿,宗峰岩,葛子铭,杨旭文,朴铄,钱泳辰"
恋爱吧，食梦君！第二季,3.0分,"马梦唯,敖瑞鹏,罗正,史卿妍,马东辰,吴承泽"
恋爱吧，食梦君！第一季,3.0分,"马梦唯,敖瑞鹏,罗正,史卿妍,马东辰,吴承泽"
奔月,4.0分,"范文芳,李铭顺,温峥嵘,连凯"
局中局,3.5分,"于和伟,许晴,殷桃,鲍蕾,王伯昭"
血战长空,3.0分,"邵兵,沙溢,李依晓,牛莉"
刘老根,4.0分,"赵本山,范伟,高秀敏,王娟,李静,张小飞,王小宝,郭铁城,王红梅"
刘老根2,3.0分,"赵本山,高秀敏,范伟,王娟,李静,张小飞,王小宝,郭铁城,王奕"
乡村爱情,4.0分,"赵本山,范伟,王亚彬,于月仙,唐鉴军,王小利,贺树峰"
十二谭,3.0分,"古力娜扎,刘以豪,谷嘉诚,刘畅,周峻纬,陈雨锶,杨之楹,邓恩熙,陈哲远,边程,魏哲鸣,章乐韵,丁桥,张雷,安琥,景如洋,刘昱晗,赵顺然,汪洋,徐沐婵,张乔耳,任雨萌,李彧"
隐秘而伟大,5.0分,"李易峰,金晨,王泷正,牛骏峰,施诗,王小毅,李强,刘伟,刘洁,周知,杨皓宇,罗京民,方舟波,宋家腾,葛四,任洛敏,韩烨洲,赵成顺,张浩天,张兰,赵蕴卓"
觉醒,4.0分,"温峥嵘,曹磊,郑文森,赵文琪,邢雨静,侯长荣 Changrong Hou"
温暖青春,4.0分, 佟禹擎 李骄 杨帆 高翔 姜普 张生辉 赵若汐 方子硕 陈玺木 杨梓誉 韩东霖 陈建成
盗墓笔记之怒海潜沙&amp;秦岭神树,5.0分,"侯明昊,成毅,李曼,张博宇,刘学义,姚奕辰,姚橹,任嘉伦"
聊斋,1.0分,"张力,楚宏伟,张茜,孙继红"
九州·天空城2,3.0分,"徐正溪,王玉雯,李沐宸,代文雯,王子奇,柴格"
使徒行者3,2.0分,"林峯,苗侨伟,马国明,袁伟豪,黄智雯,黄翠如,蔡思贝,张振朗,许绍雄,洪永城,连诗雅,林宣妤,曾舜晞,郑则仕,江美仪,李国麟"
奔腾年代,1.0分,"佟大为,蒋欣,赵达,梁爱琪"
趁我们还年轻2019,5.0分,"张云龙,乔欣,刘芮麟,黄梦莹,代斯,姚奕辰"
武松（山东版）,4.0分,祝延平
新圣水湖畔,2.0分,"林永健,方青卓,雷恪生"
从前有座灵剑山电视剧,3.0分,"许凯,张榕容,朱元冰,高雨儿,郭晓婷,合文俊,郑雅文,李俊浩,郭晋安,温升豪,徐凌晨,李熹子,陆恩馨"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
犯罪升级,2.0分,"伍强,梁达,王青山"
江湖奇侠传,1.0分,"郑少秋,梁琤,陈鸿烈"
荣耀乒乓,5.0分,"白敬亭,许魏洲,万国鹏,边一鸣,杜双宇,刘之冰,王建新,高冬平,徐僧,赵成顺"
穆桂英挂帅,3.4分,"苗圃,罗晋,鄢博雅,张铁林"
若你安好便是晴天,3.0分,"张翰,徐璐,洪尧,王瑞子,王劲松,张晨光,温峥嵘,麻骏,徐阁,郭子千,史卿妍,张衣,焦娜,王瑄,吴迪飞,张天颖,李昕哲"
今夕何夕,2.0分,"孙怡,金瀚,檀健次,罗秋韵,余承恩,张志坚,吕晨悦"
一路上有你,3.0分,"李健,徐百慧,孙歌璐,郭晓小,宋睿,国依铭"
生活万岁2021,5.0分,"刘威,王鸥,孙艺洲,代旭,陈艳茜,周小斌,辛柏青,刘佳,徐梵溪,啜妮,王玥兮,柳小海,徐轸轸"
龙器,2.5分,"靳东,孙宁,种丹妮,石兆琪,姚安濂,姚卓君,张小磊,修宗迪,牛飘,刘禹,丁子玲"
神雕侠侣2006,1.5分,"刘亦菲,黄晓明,陈紫函,杨幂,叮当,王洛勇,赵鸿飞,钱博,孟广美,于承惠,陈继铭,翟乃社,孔琳,钟镇涛,赵锦焘,傅淼,高虎,杨蕊,程枫,李明启,赵亮,孙锂华,梁丽,黄小蕾,王九胜,周浩东,黑子,朱泳腾,袁苑,张政勇"
亲爱的柠檬精先生,3.0分,"陈姝君,陈品延,陈天雨,蒋欣奇,蔡祥宇,刘睿泽,孙晓伦,李佳臻"
白玉思无瑕,1.0分,"万鹏,张耀,刘昱晗,雨婷儿,彭宇,王佳玉,安冬,叶可儿,云翔"
营盘镇警事,2.0分,"张嘉译,丁海峰,王海燕,王全有,郭京飞,王笛,张喜前,杜源,冯国强,石小满,吴彦姝,周笑莉"
王贵与安娜,3.0分,"林永健,海清,奚美娟,涂松岩"
玉观音,5.0分,"孙俪,佟大为,何润东,杜源,房子斌,海清,毕彦君,赵亮,符荷晴,赵敏芬,张光北,冯国强,范伟,贺元庆,李连义,哈斯其其格"
北风那个吹,5.0分,"夏雨,闫妮,马苏,白志迪,王丽云,刘长生,张少华,丁勇岱,刘涛,王余昌,陈颢文,于恒,周璞,马亮,张竞达,周知,李林琳,徐成富,于洪亮,隋名旸,冯凇凇,张风,陈超,陈荣威,申野军,洪紫琳,李正彦琦,肖伟,张维智,张学文,刘戈滨,张世忠,谷永成,苗陈山,王强,林涛,吴一菲,吴一凡,张浩楠"
烟花三月,5.0分,"陈浩民,高圆圆,郝蕾,张子琪,吕行,归亚蕾,杜志国,张晨光,傅艺伟,杜雨露,林湘萍,秦焰,李雨泽"
大明宫词,3.0分,"陈红,归亚蕾,周迅,赵文瑄"
良辰美景好时光,5.0分,"徐璐,林一,胡兵,胡耘豪,种丹妮"
我们不能是朋友,1.0分,"刘以豪,郭雪芙,孙其君,夏若妍,袁艾菲,陈慕,陈妤"
右玉和她的县委书记们,1.0分,"黄品沅,缪婷如,那志东,印小天"
大牧歌,4.0分,"林江国,徐百卉,成泰燊,马境"
北京爱情故事,5.0分,"陈思诚,张译,李晨,杨幂"
太行赤子,4.0分,"张国强,徐百卉,褚栓忠"
小戏骨：八仙过海,1.0分,"邹轩琦,张子豪,夏泽宇,王征翰"
玉昭令第二季,2.0分,"张艺上,官鸿,王一菲,古子成,杨泽,王艺诺,谢君豪,韩栋"
有你才幸福,5.0分,"李雪健,陶慧敏,刘佩琦,李歌"
老大的幸福,2.0分,"范伟,孙宁,孟广美,金巧巧"
28岁未成年,2.0分,蒋梦婕 / 姜潮 / 关芯 / 刘衍辰 / 樊霖锋
理智派生活,4.0分,"秦岚,王鹤棣,李宗翰,包文婧,潘虹,陈鹏万里,林昕宜,康亢,王一楠,韦奕波,张晓谦,马小钦,姜瑞霖"
请回答1988,2.0分,"成东日,李一花,罗美兰,金成钧,崔武成,金善映,柳慧英,李惠利,柳俊烈,高庚杓,朴宝剑,安宰弘,李东辉,崔胜元,金秀路,李美妍,金柱赫,全美善,李世英,金英玉,朴智允,李秀卿,金太勋,朴正民,高昌锡"
无名卫士,4.0分,李乃文 张晞临 胡丹丹 叶静
少年王卫斯理,2.0分,"吴奇隆,于波,杨光,杨俊毅"
三国演义,1.0分,"唐国强,孙彦军,鲍国安,李靖飞"
那片花那片海,2.0分,"张陆,曾泳醍,林佑威,颜丹晨,杨雪儿,孙文婷,潘雨辰,马骏超,刘浩闻,王雨薇,释臣伟,丁泊中,崔一凡,王耿豪"
我们与恶的距离,2.0分,"贾静雯,温升豪,吴慷仁,周采诗,陈妤,洪胜德,曾沛慈,林哲熹,施名帅,林予晞,检场,谢琼煖,刘越逖,谢丽金,巴戈,萧瑶,于卉乔,王可元,刘修甫,葛蕾,严艺文,林雨宣"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
暗恋橘生淮南2019,1.0分,"朱颜曼滋,赵顺然,沈雨,张亦驰,梦秦,陈泇文,张哲浩,何美璇,袁百梓卉,黄世超,郭泱,龚帆,李金哲,国依铭,张思乐,买政尧,安子鉴,徐子钧,黄甫桀,张宇晓,陈瑾,红花,郭军,李玉峰,王美娟"
共和国血脉,3.0分,"王铮,蒋方婷,王聪,赵培琳,宋恩逸"
极品士兵之连队囧事,1.0分,郭丰周 崔犇犇 刘峰 张诗杰 谭佳琪 胡林娜
四大才子,1.0分,"钱泳辰,文松,王汝刚,潘前卫,计一彪,吴爱艺,马倩倩"
星途叵测第二季国语,3.0分,"米什妮·金贝恩,楠迪·宗拉维蒙,普提查·克瑟辛,杰迪帕·迪拉朋帕,社他武 阿努西,安嘉莎·蒙坤莎麦,珀拉潘·斯克里卡德查,阿妮潘·查南普拉纳翁,拉维雅楠·塔格"
咱们相爱吧2016,2.0分,"张静初,张歆艺,秦岚,袁弘,明道,张晞临,奇道,柳小海,董维嘉,杨青,盖克,马程程"
好先生,1.0分,"孙红雷,江疏影,王耀庆,车晓"
信者无敌,2.5分,陈宝国
小别离,4.0分,"黄磊,海清,张子枫,朱媛媛"
谜砂,4.0分,"李宗翰,赵子琪,李乃文,张正阳,叶璇,曾黎,陈瑾,李净洋,文章"
怒江之战2016,5.0分,"孙艺洲,贾青,赵毅新,李茂,王妍之,李泰,狄杰,汪汐潮,宋庆,何达,谈莉娜,何中华,郑凯,米学东"
喋血孤岛,2.0分,"隋俊波,刘恺威,端木崇慧,林杰妮"
东方战场,5.0分,"黄海冰,袁咏仪,俞飞鸿,叶璇"
大漠苍狼,4.0分,"黄志忠,刘孜,公磊,李芯逸"
爱人的谎言,3.0分,"贾青,张晓龙,邱胜翊,蓝盈莹"
潜伏在黎明之前,2.0分,"杨烁,胡军,甘婷婷,郭珍霓,吴刚,陈丽娜"
铁血征途,2.0分,"林江国,王韦智,高姝瑶,吴其江"
中国式关系,4.0分,"陈建斌,马伊琍,胡可,赵立新"
